Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,동물,조회수 순위,1,+2,그들이 나를 볼 수 있다고 생각하나요?,9676428,2026.06.14,,Forrest Galante,"2,720,000",https://img.youtube.com/vi/TTSUrA0xjiY/mqdefault.jpg,TTSUrA0xjiY
일간,2026-06-15,shorts,미국,동물,조회수 순위,2,-1,locked Scissors the power Snake😱,6678251,2025.11.28,"#snake,#power",MF Creater,"113,000",https://img.youtube.com/vi/elk6Oj2mpB8/mqdefault.jpg,elk6Oj2mpB8
일간,2026-06-15,shorts,미국,동물,조회수 순위,3,+1,"A brave Alabai puppy, surrounded by jackals, is very happy to see his mother.",6437936,2025.12.02,,Pers Pets,"189,000",https://img.youtube.com/vi/0H_pPDc14Cc/mqdefault.jpg,0H_pPDc14Cc
일간,2026-06-15,shorts,미국,동물,조회수 순위,4,-2,What’s your hobby?😅,4639375,2026.04.29,"#cat,#cats",Sonyakisa8 TT,"19,300,000",https://img.youtube.com/vi/gwGr6vcoYWE/mqdefault.jpg,gwGr6vcoYWE
일간,2026-06-15,shorts,미국,동물,조회수 순위,5,+11,"물에 빠진 고슴도치를 우연히 발견한 여성, 그 후...",3699015,2026.06.09,,Wildlife Animals 379,"5,480,000",https://img.youtube.com/vi/iKhmFBV0Rak/mqdefault.jpg,iKhmFBV0Rak
일간,2026-06-15,shorts,미국,동물,조회수 순위,6,+3,“This looks WAY too real…”,3594765,2026.04.23,"#crimescenecorso,#canecorso",Brody The Corso,"43,900",https://img.youtube.com/vi/1hTKjXOanAs/mqdefault.jpg,1hTKjXOanAs
일간,2026-06-15,shorts,미국,동물,조회수 순위,7,+1,My Cat Is the Messiest Little Roommate 😂🐱 | USA Pets,3476769,2026.06.09,"#cats,#pets",Pets Lover,"37,000",https://img.youtube.com/vi/d6kYlCVjA_c/mqdefault.jpg,d6kYlCVjA_c
일간,2026-06-15,shorts,미국,동물,조회수 순위,8,+4,뇌세포 하나를 나눠 쓰는 고양이와 아이들,3375326,2026.06.08,"#웃긴,#고양이",PetMakeHappy,"183,000",https://img.youtube.com/vi/TZz09mt7T24/mqdefault.jpg,TZz09mt7T24
일간,2026-06-15,shorts,미국,동물,조회수 순위,9,-4,그는 강아지 귀에 교정기를 달았는데 결과가 정말 기가 막히네요 😮,2958233,2026.06.10,,HL Stories,"409,000",https://img.youtube.com/vi/y0z6Hzr_8UY/mqdefault.jpg,y0z6Hzr_8UY
일간,2026-06-15,shorts,미국,동물,조회수 순위,10,+1,Hognose Snake Insists it is Dead!,2635036,2026.06.10,"#snakes,#reptiles",Will Robertson's Wildlife,"228,000",https://img.youtube.com/vi/9cA5eYBs2is/mqdefault.jpg,9cA5eYBs2is
일간,2026-06-15,shorts,미국,동물,조회수 순위,11,+12,"This parrot, which sleeps with its owner, even talks in its sleep.",2537850,2026.06.09,"#parrot,#parrots",Happy parrots,"254,000",https://img.youtube.com/vi/Y782GONO1Cc/mqdefault.jpg,Y782GONO1Cc
일간,2026-06-15,shorts,미국,동물,조회수 순위,12,-6,루미가 욕실에 혼자 있는데 거품이 온 거리를 뒤덮어버렸어!,2443273,2026.03.10,#kpopdemonhunters,DanceCutter,"416,000",https://img.youtube.com/vi/kX8By30xAnQ/mqdefault.jpg,kX8By30xAnQ
일간,2026-06-15,shorts,미국,동물,조회수 순위,13,+1,말도 안 돼! 칩스의 새로운 꿀팁!,2066749,2026.05.03,"#그작은퍼프,#재밌는퍼프",That Little Puff,"38,600,000",https://img.youtube.com/vi/CcvXAlSfJ1w/mqdefault.jpg,CcvXAlSfJ1w
일간,2026-06-15,shorts,미국,동물,조회수 순위,14,+29,강아지와 어린아이와 함께 가구 재배치하기 (1부),1811504,2026.05.06,"#강아지엄마,#어린아이엄마",Leo the Cream Golden Retriever,"110,000",https://img.youtube.com/vi/Dckz53s7XPw/mqdefault.jpg,Dckz53s7XPw
일간,2026-06-15,shorts,미국,동물,조회수 순위,15,-5,소리 확인하지 마세요😭😭,1765157,2026.04.07,,Animalcom,"291,000",https://img.youtube.com/vi/iRmgk_W_ty4/mqdefault.jpg,iRmgk_W_ty4
일간,2026-06-15,shorts,미국,동물,조회수 순위,16,+4,Funny Fail Moments Turned Into Art! 😅🎨,1613354,2026.06.09,"#epicfails,#funnyvideos",Animal Oops!,"105,000",https://img.youtube.com/vi/-2KSaGeV9wQ/mqdefault.jpg,-2KSaGeV9wQ
일간,2026-06-15,shorts,미국,동물,조회수 순위,17,+1,My Little Monster! So cute!🥰,1486884,2025.09.10,"#labubu,#cute",HOT AI MODEL🔥,"92,800",https://img.youtube.com/vi/BAWfhdGup14/mqdefault.jpg,BAWfhdGup14
일간,2026-06-15,shorts,미국,동물,조회수 순위,18,-3,동물과 그들의 영웅이 보여주는 감동적인 재회,1283747,2026.05.26,,Wildlife Animals 379,"5,480,000",https://img.youtube.com/vi/IIdt3O2zJAY/mqdefault.jpg,IIdt3O2zJAY
일간,2026-06-15,shorts,미국,동물,조회수 순위,19,+6,,1253499,2026.04.18,"#티컵견,#포메라니안",티컵 강아지 먹이주기,"470,000",https://img.youtube.com/vi/0oLC--9BvSQ/mqdefault.jpg,0oLC--9BvSQ
일간,2026-06-15,shorts,미국,동물,조회수 순위,20,+11,This Smart Dog Earned a Little Girl’s Trust,1239212,2026.06.10,"#animals,#love",PawStepX,"40,400",https://img.youtube.com/vi/KKWYow7Info/mqdefault.jpg,KKWYow7Info
일간,2026-06-15,shorts,미국,동물,조회수 순위,21,-2,,1125109,2026.04.02,#follower,Velorasy,"250,000",https://img.youtube.com/vi/lo_5n0fhKSY/mqdefault.jpg,lo_5n0fhKSY
일간,2026-06-15,shorts,미국,동물,조회수 순위,22,-1,이 남성은 나무를 베다가 아기 다람쥐를 발견하고 입양하기로 결정했습니다.,1088573,2026.06.08,,Wild Animal 247,"3,940,000",https://img.youtube.com/vi/wJowzesRWbM/mqdefault.jpg,wJowzesRWbM
일간,2026-06-15,shorts,미국,동물,조회수 순위,23,+9,Rescue the little fish,1065952,2025.11.13,"#animals,#wildliferescue",Paws & Hearts,"4,700,000",https://img.youtube.com/vi/EPFVbU40vvs/mqdefault.jpg,EPFVbU40vvs
일간,2026-06-15,shorts,미국,동물,조회수 순위,24,+14,😺 Cat ASMR Reverse Beads Fun 🧶,1047271,2025.10.16,"#shorts,#cat",Kitty Fun TV,"645,000",https://img.youtube.com/vi/QU9odlDt7Yg/mqdefault.jpg,QU9odlDt7Yg
일간,2026-06-15,shorts,미국,동물,조회수 순위,25,+27,,1044010,2026.04.30,"#고양이밈,#미국",CatchyMals,"149,000",https://img.youtube.com/vi/EWMAEZDBdcQ/mqdefault.jpg,EWMAEZDBdcQ
