Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,미국,음악,조회수 순위,1,0,Amazing Red Sandalwood Cutting Process! Beautiful Natural Wood Patterns Revealed,34408283,2026.06.10,"#Woodworking,#WoodCutting",Buildtech,"51,300",https://img.youtube.com/vi/-qvwyV-QwWw/mqdefault.jpg,-qvwyV-QwWw
일간,2026-06-14,shorts,미국,음악,조회수 순위,2,0,India Song Tutorial,6993897,2026.05.21,"#piano,#easy",Andrew Piano,"324,000",https://img.youtube.com/vi/4QUkSHqL2Kk/mqdefault.jpg,4QUkSHqL2Kk
일간,2026-06-14,shorts,미국,음악,조회수 순위,3,0,"Perfect customer, perfect worker, perfect day",5647673,2026.05.28,"#shorts,#funny",Betsy Ward,"85,800",https://img.youtube.com/vi/fYkJYB6wx5U/mqdefault.jpg,fYkJYB6wx5U
일간,2026-06-14,shorts,미국,음악,조회수 순위,4,0,고무장갑으로 백파이프 만드는 방법!,4055854,2026.06.08,,Landen Purifoy,"15,100,000",https://img.youtube.com/vi/S8K50st2dkU/mqdefault.jpg,S8K50st2dkU
일간,2026-06-14,shorts,미국,음악,조회수 순위,5,+5,Making a beat with a BABY! 😭🤣,3490312,2024.08.03,"#beatbox,#musicproduction",SungBeats,"778,000",https://img.youtube.com/vi/sE5DE-cN37I/mqdefault.jpg,sE5DE-cN37I
일간,2026-06-14,shorts,미국,음악,조회수 순위,6,+5,Scared Chinese-man to see pirates dressed as informal traders,3104899,2024.09.19,"#chinese,#pirates",Laindy Ssttiizzy,"316,000",https://img.youtube.com/vi/WWI10OeSJQI/mqdefault.jpg,WWI10OeSJQI
일간,2026-06-14,shorts,미국,음악,조회수 순위,7,NEW,me realizing my school didn’t think this through when they made the bathroom doors lock from outside,3088796,2026.06.14,,internet bastard,"320,000",https://img.youtube.com/vi/u7uAec6RdD8/mqdefault.jpg,u7uAec6RdD8
일간,2026-06-14,shorts,미국,음악,조회수 순위,8,NEW,렌치 실로폰 만드는 법!,2496009,2026.06.13,,Landen Purifoy,"15,100,000",https://img.youtube.com/vi/yOyG4_GJKpQ/mqdefault.jpg,yOyG4_GJKpQ
일간,2026-06-14,shorts,미국,음악,조회수 순위,9,+6,역대급으로 똑똑한 구조 계획? 😱❤️ 동의하는 사람?,2491073,2026.05.29,"#친절,#도움",Jay Trần Tấn Phát,"2,450,000",https://img.youtube.com/vi/k5pqCxfDnZE/mqdefault.jpg,k5pqCxfDnZE
일간,2026-06-14,shorts,미국,음악,조회수 순위,10,-5,Bro is trying to be a hero,2470067,2026.06.08,,Tik Cover,"1,220,000",https://img.youtube.com/vi/EcLunhA1wOY/mqdefault.jpg,EcLunhA1wOY
