Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,미국,전체,조회수 순위,1,+1,Amazing Red Sandalwood Cutting Process! Beautiful Natural Wood Patterns Revealed,34408283,2026.06.10,"#Woodworking,#WoodCutting",Buildtech,"51,300",https://img.youtube.com/vi/-qvwyV-QwWw/mqdefault.jpg,-qvwyV-QwWw
일간,2026-06-14,shorts,미국,전체,조회수 순위,2,NEW,Thanks to so many creators for loving our “Nervy Dance” idea❤️,30512191,2026.06.13,"#dance,#couple",TripleY222 & Tarran D,"2,720,000",https://img.youtube.com/vi/qtOLE_1Kp34/mqdefault.jpg,qtOLE_1Kp34
일간,2026-06-14,shorts,미국,전체,조회수 순위,3,-2,"Finally, a Gate That Stops Escape-Artist Dogs 🐶",21443224,2026.05.11,"#amazonfinds,#gadgests",DramaCart,"99,600",https://img.youtube.com/vi/kSVl4tPaVMk/mqdefault.jpg,kSVl4tPaVMk
일간,2026-06-14,shorts,미국,전체,조회수 순위,4,NEW,Try in loop 💀,20943700,2026.06.13,"#demonslayeredits,#demonslayeredit",DarkGuyEdit,"1,020,000",https://img.youtube.com/vi/c3_4ljcJIW8/mqdefault.jpg,c3_4ljcJIW8
일간,2026-06-14,shorts,미국,전체,조회수 순위,5,+5,Funny Cricket Part 8,17107336,2026.06.10,"#viral,#comedy",Jack's Comedy,"697,000",https://img.youtube.com/vi/fUvBK4eNSh4/mqdefault.jpg,fUvBK4eNSh4
일간,2026-06-14,shorts,미국,전체,조회수 순위,6,+41,WATCH Old School Bottle Waxing Technique In Action 🤯,15296683,2026.05.23,,Working Planet Shorts,"515,000",https://img.youtube.com/vi/4duyVie7GbY/mqdefault.jpg,4duyVie7GbY
일간,2026-06-14,shorts,미국,전체,조회수 순위,7,+228,Water Fixes Everything 💀🔥 | 3 Body Problem | FUNK ABNORMAL (Slowed),14607930,2026.06.13,"#trending,#shorts",Riven-Edits,"800,000",https://img.youtube.com/vi/HmWeyudqYRU/mqdefault.jpg,HmWeyudqYRU
일간,2026-06-14,shorts,미국,전체,조회수 순위,8,-2,동물을 맞춰보세요,14601108,2026.05.06,,미스터 비스트,"501,000,000",https://img.youtube.com/vi/rqsRdfdN4uI/mqdefault.jpg,rqsRdfdN4uI
일간,2026-06-14,shorts,미국,전체,조회수 순위,9,+13,"아기가 ""기억에 남을 만한 날로 만들어줘.""라고 말했어요. 🩷💙",14301538,2026.06.02,"#성별공개,#커플",Love Unfiltered,"137,000",https://img.youtube.com/vi/jheV3ns75fQ/mqdefault.jpg,jheV3ns75fQ
일간,2026-06-14,shorts,미국,전체,조회수 순위,10,NEW,Homemade Bubble Blaster From Straws? 🫧🚀,13961418,2026.06.05,"#bubbles,#diyforkids",ThinkaDoos,"1,190,000",https://img.youtube.com/vi/giq8cPavkpw/mqdefault.jpg,giq8cPavkpw
일간,2026-06-14,shorts,미국,전체,조회수 순위,11,NEW,,13680993,2026.06.13,"#알록,#이슬람",Islamic 24 Edit,"1,290,000",https://img.youtube.com/vi/EGkBVX6yHbY/mqdefault.jpg,EGkBVX6yHbY
일간,2026-06-14,shorts,미국,전체,조회수 순위,12,-1,이 욕조로 집에서 목욕을 즐길 수 있어요!,13445038,2026.05.07,"#5분,#소형제품",쿨 아이템 공식,"36,300,000",https://img.youtube.com/vi/vSdPJrRTaw0/mqdefault.jpg,vSdPJrRTaw0
일간,2026-06-14,shorts,미국,전체,조회수 순위,13,+17,"버튼을 누르면, 천 달러",13156656,2026.05.16,,미스터 비스트,"501,000,000",https://img.youtube.com/vi/QAkEMtJpq3c/mqdefault.jpg,QAkEMtJpq3c
일간,2026-06-14,shorts,미국,전체,조회수 순위,14,+4,구독하고 5억 유튜브 플레이 버튼을 확인하세요,12975610,2026.05.23,,미스터 비스트,"501,000,000",https://img.youtube.com/vi/hYahU_Cqwp8/mqdefault.jpg,hYahU_Cqwp8
일간,2026-06-14,shorts,미국,전체,조회수 순위,15,-8,누가 가장 강한 스트리머일까요?,12759150,2026.04.04,,미스터 비스트,"501,000,000",https://img.youtube.com/vi/_JUlWtSCNbs/mqdefault.jpg,_JUlWtSCNbs
일간,2026-06-14,shorts,미국,전체,조회수 순위,16,-3,모든 유튜브 플레이 버튼,12135721,2026.05.20,,미스터 비스트,"501,000,000",https://img.youtube.com/vi/SllXaJiQjBA/mqdefault.jpg,SllXaJiQjBA
일간,2026-06-14,shorts,미국,전체,조회수 순위,17,-14,Without Beard Filter 💀😂,12019792,2025.12.25,"#edit,#trollface",Nuwan.mp4,"300,000",https://img.youtube.com/vi/G7zNE030e7E/mqdefault.jpg,G7zNE030e7E
일간,2026-06-14,shorts,미국,전체,조회수 순위,18,+7,이게 들어가면 구독해야 합니다,11769391,2026.05.18,,미스터 비스트,"501,000,000",https://img.youtube.com/vi/dqpCvSU-ECE/mqdefault.jpg,dqpCvSU-ECE
일간,2026-06-14,shorts,미국,전체,조회수 순위,19,+37,THAT WAS MY DRINK! 🥤😡,11768264,2026.06.12,,Strong Brain,"1,920,000",https://img.youtube.com/vi/tErb1KWhEEY/mqdefault.jpg,tErb1KWhEEY
일간,2026-06-14,shorts,미국,전체,조회수 순위,20,+3,멋진 아이템! 이런 아이스크림은 처음 봐요! 🥰,11482874,2026.03.22,"#재밌는가족게임,#5분",쿨 아이템 공식,"36,300,000",https://img.youtube.com/vi/4f0gFKJVqoI/mqdefault.jpg,4f0gFKJVqoI
