Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,1,0,BABYMONSTER - 'PSYCHO' PERFORMANCE VIDEO,8746895,2025.12.06,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000",https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg
일간,2025-12-08,video,한국,2,+7,Introducing Galaxy S25 Ultra | Galaxy AI | Samsung,3093521,2025.01.23,"#GalaxyAI,#AIPhone",Samsung,"7,690,000",https://i.playboard.app/p/TtoYXLkyKZu3EDOHAbLjhtpPKwW9eBa0vKacVOmFfq4qzG_Si5KHqzS_u86KO1VIoZJp11scbw/100x100.jpg
일간,2025-12-08,video,한국,3,-1,BABYMONSTER - ‘PSYCHO’ M/V,3064366,2025.11.19,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000",https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg
일간,2025-12-08,video,한국,4,0,ROSÉ & Bruno Mars - APT. (Official Music Video),2509370,2024.10.18,"#ROSÉ_BRUNO_APT,#APT",ROSÉ,"19,400,000",https://i.playboard.app/p/c-9TDaunJbFck2McBplr6znOKqviHrz7sqcdhxevdnv91R3_Slw3F80uCMAqbb5CjB0vhjGP/100x100.jpg
일간,2025-12-08,video,한국,5,+5,CHA EUN-WOO 차은우 - 'Sweet Papaya' M/V,1938454,2025.11.28,"#차은우,#CHAEUNWOO",fantagio 판타지오,"1,260,000",https://i.playboard.app/p/AATXAJx3qrGphGiZfSWdsYkjP-qskwX0IMCiOlCW5pD67g/100x100.jpg
일간,2025-12-08,video,한국,6,+19,Design Film | Galaxy Z TriFold | Samsung,1921564,2025.12.05,"#GalaxyAI,#AIPhone",Samsung,"7,690,000",https://i.playboard.app/p/TtoYXLkyKZu3EDOHAbLjhtpPKwW9eBa0vKacVOmFfq4qzG_Si5KHqzS_u86KO1VIoZJp11scbw/100x100.jpg
일간,2025-12-08,video,한국,7,0,"국민의 든든한 내일, 국민연금",1903238,2025.11.13,,국민연금TV,"70,000",https://i.playboard.app/p/97d04ba928d41e885a2bef27c1148a29/100x100.jpg
일간,2025-12-08,video,한국,8,+3,기프트 카드 사기 예방하기,1721596,2025.11.28,"#1.,#2.",소비자시민모임,"6,640",https://i.playboard.app/p/AKedOLSpfPNsGu046N9DWNoCiZsR1irQqDPYWCThVCBeBQ/100x100.jpg
일간,2025-12-08,video,한국,9,NEW,"조진웅 ""모든 활동 중단...배우의 길에 마침표"" / YTN",1583748,2025.12.06,,YTN,"5,240,000",https://i.playboard.app/p/Sd77hfGXNh1K4VgLCnYVrzWVkUKh04N5VDClPweoP-sbaZXzH3llUz2W1N_-Z4RX5_XauYpvSQ/100x100.jpg
일간,2025-12-08,video,한국,10,NEW,[공식Live] 2025 로스트아크 윈터 쇼케이스 / LOST ARK WINTER SHOWCASE,1553173,2025.12.07,"#로스트아크,#겨울업데이트",로스트아크 LOST ARK,"233,000",https://i.playboard.app/p/AATXAJxTJN6nje34KU6yJ9AOtQ9zMdyYOEGKUPk0AAIg/100x100.jpg
