Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,인물/블로그,조회수 순위,1,+22,Oil vs Water (Part 4),17884776,2026.06.13,"#Shorts,#Food",DoubleBite,"1,840,000",https://img.youtube.com/vi/QSlcUrZpEBE/mqdefault.jpg,QSlcUrZpEBE
일간,2026-06-14,shorts,한국,인물/블로그,조회수 순위,2,NEW,상처를 치료해 주세요,7680965,2026.06.13,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/2f9VIQF8G1g/mqdefault.jpg,2f9VIQF8G1g
일간,2026-06-14,shorts,한국,인물/블로그,조회수 순위,3,0,🇨🇳 空中飞天舞：悬挂于巨伞之下的艺术传奇🇬🇧 Dancers in the Sky: The Graceful Feats Beneath a Giant Canopy,7640756,2026.06.02,"#爱,#空中飞天",임하나 (Cute Hana),"521,000",https://img.youtube.com/vi/jSHsBt_L5h0/mqdefault.jpg,jSHsBt_L5h0
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,4,-1,Mix Juicy Drop💕,8238396,2026.02.26,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/DLVCQZ5OEIA/mqdefault.jpg,DLVCQZ5OEIA
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,5,-1,농장 꿀팁! 소 한 마리도 쉽게 트럭에 싣는 현장 기술 | 소 운송 방법,7460271,2026.02.06,,시골 생활,"748,000",https://img.youtube.com/vi/UuoDvC5kqgs/mqdefault.jpg,UuoDvC5kqgs
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,6,-1,EAT CARDBOARD RAMEN!,7413431,2026.04.02,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/nTH9ZGVgoqo/mqdefault.jpg,nTH9ZGVgoqo
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,7,0,"""소 머리가 파이프에 끼인 위기! 대나무 망치로 구출하는 순간 [농촌 현장 해결사]"" (80자 이내, 키워드: 농촌 현장 해결사)",7125679,2025.12.21,,시골 생활,"748,000",https://img.youtube.com/vi/vhqZglm9y3U/mqdefault.jpg,vhqZglm9y3U
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,8,NEW,안전 장비를 잊지 마세요,6936634,2026.06.12,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/53VqDUwszQ4/mqdefault.jpg,53VqDUwszQ4
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,9,+34,음료수 나누기,6086391,2026.06.11,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/XCsOJoDnAfg/mqdefault.jpg,XCsOJoDnAfg
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,10,-2,토끼에게서 탈출할 수 있을까요,5963984,2026.06.08,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/a_z_G80oQys/mqdefault.jpg,a_z_G80oQys
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,11,0,Chicken vs Hammer,5863411,2026.06.12,"#Shorts,#Food",DoubleBite,"1,870,000",https://img.youtube.com/vi/bzZ_CSIcoAc/mqdefault.jpg,bzZ_CSIcoAc
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,12,+20,Choking rescue device that saves your life,5414901,2025.11.17,,승비니 Seungbini,"30,700,000",https://img.youtube.com/vi/WRXcymN34Zo/mqdefault.jpg,WRXcymN34Zo
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,13,+3,옷이 제일 무서워하는 꿈💀,4433461,2026.06.09,"#Shorts,#Takis",진영민yeongmin,"4,770,000",https://img.youtube.com/vi/TytEAJncijo/mqdefault.jpg,TytEAJncijo
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,14,-1,잘 자란 남양의 몸무게는 얼마나 나갈까?,4256777,2026.06.10,"#farming,#skills",FarmQuick,"124,000",https://img.youtube.com/vi/HNl26crFFNo/mqdefault.jpg,HNl26crFFNo
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,15,+195,덩치 큰 소 앞에서도 기죽지 않고 덤빈 개,3714829,2026.06.11,"#farming,#skills",FarmQuick,"124,000",https://img.youtube.com/vi/j3qiuT5ml-s/mqdefault.jpg,j3qiuT5ml-s
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,16,+2,날으는 고양이,3644758,2026.06.12,,뭘보냥,"65,300",https://img.youtube.com/vi/H2HOB_D2mI8/mqdefault.jpg,H2HOB_D2mI8
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,17,+4,자식 교육 잘 시키는 어미고양이,3503218,2026.06.02,"#고양이,#귀여운",말랑티비,"24,200",https://img.youtube.com/vi/0-22PyCMpLM/mqdefault.jpg,0-22PyCMpLM
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,18,+8,MZ세대가 선호하는 얼굴 1위🔥,3403031,2025.10.21,"#makeuptutorial,#길화장",my찐찌 Douyin Makeup,"1,040,000",https://img.youtube.com/vi/SmtYGfmvQKs/mqdefault.jpg,SmtYGfmvQKs
일간,2026-06-13,shorts,한국,인물/블로그,조회수 순위,19,-7,실수하면 끝장! 초대형 대리석을 내리는 심장 쫄깃한 순간,3311825,2026.06.08,"#worker,#process",할인악어,"64,500",https://img.youtube.com/vi/8zTAZJFOLgw/mqdefault.jpg,8zTAZJFOLgw
