Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,엔터테인먼트,조회수 순위,1,0,전기 유도봉 이용한 돼지 상차,22664612,2026.06.08,"#farming,#skills",FarmQuick,"104,000",https://img.youtube.com/vi/qzJhQzuBOFI/mqdefault.jpg,qzJhQzuBOFI
일간,2026-06-14,shorts,한국,엔터테인먼트,조회수 순위,2,0,제대로 부어 주세요 | Reacts,9510142,2026.02.01,"#유백합,#kkubi",유백합 kkubi99,"22,900,000",https://img.youtube.com/vi/EHLs7YsDskc/mqdefault.jpg,EHLs7YsDskc
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,3,+5,소의 난산 해결을 위한 분만 보조 과정,11494243,2026.06.09,"#farming,#skills",FarmQuick,"104,000",https://img.youtube.com/vi/N1vwrBL5rwg/mqdefault.jpg,N1vwrBL5rwg
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,4,-1,Someone needs to stop her🍇🍮,5998490,2026.05.24,"#shorts,#tiktok",CuRe 구래,"33,600,000",https://img.youtube.com/vi/sEFy3W8WfiM/mqdefault.jpg,sEFy3W8WfiM
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,5,0,뽀뽀는 몇번?💋 | Reacts,5896896,2026.06.07,"#유백합,#kkubi",유백합 kkubi99,"22,900,000",https://img.youtube.com/vi/A7Txnw35rPg/mqdefault.jpg,A7Txnw35rPg
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,6,+4,When he lost his best friend🪨😭,5579730,2026.04.24,"#shorts,#funny",CuRe 구래,"33,600,000",https://img.youtube.com/vi/E64d2eYRHHU/mqdefault.jpg,E64d2eYRHHU
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,7,-1,개웃긴 약먹는 아기 반응 랭킹 TOP7,5352938,2026.04.28,,랭킹김,"338,000",https://img.youtube.com/vi/FjpLxP6tsj0/mqdefault.jpg,FjpLxP6tsj0
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,8,+4,안전한 축사 관리를 위한 숙련된 소 뿔 자르기 과정,5286151,2026.06.06,"#farming,#skills",FarmQuick,"104,000",https://img.youtube.com/vi/Dhg9kB0Mja8/mqdefault.jpg,Dhg9kB0Mja8
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,9,+25,와 내손까지 잡는다고⁉️🤬,4812739,2026.06.07,"#크림서현,#크림서현의랜덤댄스",크림서현,"2,440,000",https://img.youtube.com/vi/x3l6ov7LGAE/mqdefault.jpg,x3l6ov7LGAE
일간,2026-06-13,shorts,한국,엔터테인먼트,조회수 순위,10,-1,축사 안전을 위한 전기울타리 효과와 가축 교육 과정,4645244,2026.06.07,"#farming,#goat",FarmQuick,"104,000",https://img.youtube.com/vi/AHtWYBrHUj4/mqdefault.jpg,AHtWYBrHUj4
