Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-13,shorts,한국,게임,조회수 순위,5,NEW,見れば何年目かすぐ分かる,1822201,2026.06.13,,ちょい語,"77,300",https://img.youtube.com/vi/Tun2TNDq3MM/mqdefault.jpg,Tun2TNDq3MM
일간,2026-06-13,shorts,한국,게임,조회수 순위,6,NEW,Zigzag Racing Beatbox Game 🏁🎤⚡ Don’t Crash!,1663730,2026.06.13,"#tiktok,#beatbox",Beatbox Jackbryan,"1,120,000",https://img.youtube.com/vi/U1GgP0YeoUE/mqdefault.jpg,U1GgP0YeoUE
일간,2026-06-13,shorts,한국,게임,조회수 순위,7,+1,생존을 위한 기반을 구축하라,1360237,2026.06.10,"#minecraft,#mana",Mana Craft,"7,410,000",https://img.youtube.com/vi/VFYUrbYY2p8/mqdefault.jpg,VFYUrbYY2p8
일간,2026-06-13,shorts,한국,게임,조회수 순위,8,-4,1 or 2? || ib ‪@itzmichell‬,1352306,2026.06.10,"#gacha,#gachalife",• Naive •,"1,730,000",https://img.youtube.com/vi/j4oW50511gQ/mqdefault.jpg,j4oW50511gQ
일간,2026-06-13,shorts,한국,게임,조회수 순위,9,-3,PVP 게임에서 튀플하는 애들 시점 :,1344311,2026.05.24,"#forsakenedit,#robloxgames",AKI_아키,"14,000",https://img.youtube.com/vi/VQzchB3aLHY/mqdefault.jpg,VQzchB3aLHY
일간,2026-06-13,shorts,한국,게임,조회수 순위,10,-5,Why Did We All Do This? - ROBLOX ANIMATION,1338774,2026.06.08,,계향쓰 GH'S,"27,700,000",https://img.youtube.com/vi/nhTJFU_Wuf0/mqdefault.jpg,nhTJFU_Wuf0
일간,2026-06-13,shorts,한국,게임,조회수 순위,11,0,키 작은 그 친구의 집,1299425,2026.05.27,"#마인크래프트,#밈",무싹,"240,000",https://img.youtube.com/vi/gS0RBQpz3rU/mqdefault.jpg,gS0RBQpz3rU
일간,2026-06-13,shorts,한국,게임,조회수 순위,12,NEW,요즘 유행한다는 내 GPT 모습 보기,1170565,2026.06.12,,김블루,"2,250,000",https://img.youtube.com/vi/nBOofoutNXg/mqdefault.jpg,nBOofoutNXg
일간,2026-06-13,shorts,한국,게임,조회수 순위,13,-1,무슨 노래예요?,1100608,2026.06.09,"#minecraft,#mana",Mana Craft,"7,410,000",https://img.youtube.com/vi/gj1eltLbSWU/mqdefault.jpg,gj1eltLbSWU
일간,2026-06-13,shorts,한국,게임,조회수 순위,14,-4,Real Love  - 99 NIGHT IN THE FOREST | ROBLOX ANIMATION,1063651,2026.06.12,,계향쓰 GH'S,"27,700,000",https://img.youtube.com/vi/kBvZLpP23Sw/mqdefault.jpg,kBvZLpP23Sw
